1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
16,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,98.8,177.8,66.5,53.7,2385,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,20,23,8.6,50,8,26,32,4,0
46,19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.7,166.3,64.4,52.8,2275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,1,0,0,0,0,15,22,22.5,37,5,38,47,145,1
51,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,94.5,155.9,63.6,52,1909,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,7,13,9.6,44,15,38,43,186,1
4,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,173.4,65.2,54.7,2302,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120,0,1,0,0,0,0,0,0,17,27,8.5,58,12,27,34,177,1
20,4,1,1,0,0,1,0,0,1,0,0,0,1,0,0,95.9,173.2,66.3,50.2,2811,0,0,0,1,0,0,0,0,0,1,0,0,0,0,156,0,0,0,0,1,0,0,0,28,34,7,18,10,19,24,27,0
43,19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,95.7,158.7,63.6,54.5,1985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,8,9,9,40,8,35,39,103,0
51,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,103.5,189,66.9,55.7,3055,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,20,25,82,0
51,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,110,197,70.9,56.3,3505,0,0,0,1,0,0,0,0,0,0,1,0,0,0,209,0,0,0,0,0,1,0,0,30,23,8,28,15,15,20,95,1
42,18,1,1,0,1,0,0,0,0,0,1,1,0,0,0,96.9,173.6,65.4,54.9,2650,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,30,3,7.7,5,8,23,23,16,1
3,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,99.1,186.6,66.5,56.1,2695,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,25,10,9.3,4,13,21,28,20,0
51,11,1,1,0,0,1,0,0,1,0,0,0,1,0,0,95.9,173.2,66.3,50.2,2921,0,0,0,1,0,0,0,0,0,1,0,0,0,0,156,0,0,0,0,0,0,1,0,27,33,7,18,10,19,24,39,0
46,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,95.7,166.3,64.4,53,2094,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,38,47,143,1
4,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,97.2,173.4,65.2,54.7,2324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120,0,1,0,0,0,0,0,0,17,27,8.5,58,12,27,34,168,1
27,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,99.8,176.6,66.2,54.3,2337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,109,0,0,0,0,0,1,0,0,13,24,10,2,16,24,30,36,0
14,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.3,172.4,65.4,51.6,2405,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,19,26,8.5,53,10,25,32,155,0
47,9,0,1,0,0,1,0,1,0,0,0,0,0,1,0,106.7,187.5,70.3,54.9,3495,0,0,0,1,0,0,0,0,1,0,0,0,0,0,183,0,0,0,1,0,0,0,0,26,32,21.5,12,3,22,25,84,1
31,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2395,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,24,6,8.8,1,19,23,29,58,1
41,18,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.9,63.6,53.7,2120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,8.7,46,4,26,31,129,0
51,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.1,176.8,66.6,50.5,2460,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132,0,0,0,0,0,1,0,0,22,34,8.7,59,23,23,31,179,0
33,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,102.9,183.5,67.7,52,2976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,171,0,0,0,0,0,1,0,0,15,22,9.3,24,12,20,24,53,0
5,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96.5,169.1,66,51,2293,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,1,0,0,0,0,0,0,11,31,9.1,0,16,25,31,3,0
40,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,94.5,158.8,63.6,52,1909,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,7,13,9.6,44,15,38,43,117,1
26,11,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,64.4,50.8,1944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,109,0
