1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
17,19,1,0,0,0,1,0,1,0,0,0,0,0,1,0,98.4,176.2,65.6,52,2536,0,0,0,1,0,0,0,0,0,1,0,0,0,0,146,0,0,0,0,0,1,0,0,30,28,9.3,9,8,24,30,178,0
23,11,1,1,0,0,1,0,0,1,0,0,0,1,0,0,96.3,173,65.4,49.4,2370,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,0,0,0,1,0,12,26,7.5,9,16,23,30,180,0
8,8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,93.1,166.8,64.2,54.1,1950,0,0,0,1,0,0,0,0,0,1,0,0,0,0,91,0,1,0,0,0,0,0,0,9,15,9,42,10,31,38,137,0
46,19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.7,166.3,64.4,52.8,2275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,1,0,0,0,0,15,22,22.5,37,5,38,47,145,1
51,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,94.5,155.9,63.6,52,1909,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,7,13,9.6,44,15,38,43,186,1
4,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,173.4,65.2,54.7,2302,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120,0,1,0,0,0,0,0,0,17,27,8.5,58,12,27,34,177,1
36,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,102.4,175.6,66.5,54.9,2414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,0,0,0,0,1,0,0,16,30,8.7,55,1,27,32,7,0
41,18,1,0,0,0,1,0,0,1,0,0,1,0,0,0,93.3,157.3,63.8,55.7,2240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,8.7,46,4,26,31,140,0
35,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,94.5,165.7,64,51.4,2221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,109,0,0,0,0,0,1,0,0,13,24,8.5,54,16,24,29,182,0
28,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,94.5,168.7,64,52.6,2300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,1,0,0,14,11,9.4,6,22,26,29,176,0
51,15,1,0,0,0,1,0,0,1,0,0,0,0,1,0,98.4,175.7,72.3,50.5,3366,0,1,0,0,0,0,0,1,0,0,0,0,0,0,203,0,0,0,0,0,1,0,0,37,13,10,33,18,17,28,186,0
51,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,103.5,189,66.9,55.7,3055,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,20,25,82,0
1,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,172,65.4,52.5,2340,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,30,3,9,56,12,26,32,181,1
51,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,120.9,208.1,71.7,56.7,3900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,308,0,0,0,0,0,1,0,0,36,22,8,29,5,14,16,97,1
32,12,1,1,0,0,1,0,0,1,0,0,0,0,1,0,91.3,170.7,67.9,49.7,3139,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181,0,0,0,0,0,1,0,0,21,20,7.8,30,12,17,23,74,0
46,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,95.7,166.3,64.4,53,2094,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,38,47,143,1
10,8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,104.9,175,66.1,54.4,2670,0,0,0,1,0,0,0,0,0,1,0,0,0,0,140,0,0,0,0,0,1,0,0,34,16,8,10,10,19,27,66,1
30,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2710,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,21,28,75,1
26,11,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,64.4,50.8,1918,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,4,19,9.4,42,16,37,41,104,0
22,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,99.1,186.6,66.5,56.1,2707,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,0,0,9.3,4,13,21,28,40,0
23,11,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.3,173,65.4,49.4,2328,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,19,26,8.5,53,10,25,32,162,0
13,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,94.5,165.3,63.8,54.5,1971,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,139,0
30,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2765,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,21,28,76,1
22,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,95.3,169,65.7,49.6,2380,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70,0,0,1,0,0,0,0,0,38,36,9.4,1,21,17,23,8,0
26,13,1,1,0,1,0,0,0,0,1,0,0,0,1,0,108,186.7,68.3,56,3130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,134,0,0,0,0,0,1,0,0,29,18,7,16,17,18,24,65,1
28,19,1,0,0,0,1,0,0,0,1,0,0,0,1,0,94.5,168.7,64,52.6,2265,1,0,0,0,0,0,0,0,0,1,0,0,0,0,98,0,0,0,0,0,1,0,0,14,11,9.4,6,22,26,29,174,0
24,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.6,1967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,110,0
15,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,94.5,165.3,63.8,54.5,1889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,106,0
4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.5,167.5,65.2,53.3,2236,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,1,0,0,0,0,0,0,0,11,31,9,52,19,27,33,147,1
51,20,0,1,0,1,0,0,0,0,1,0,0,1,0,0,100.4,180.2,66.9,55.1,2579,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,0,0,1,0,0,0,0,6,24,23,42,5,33,38,34,1
