1,2,3,4,5,6,7,8,9,10,11,12,13,14,x
234,105,118,96,123,118,47,100,69,84,147,118,0,0,0
234,29,12,64,202,11,13,16,10,187,195,39,0,0,0
245,107,193,109,94,144,87,190,187,187,144,143,0,0,0
245,68,130,190,202,38,128,109,187,187,195,118,0,0,0
12,190,169,182,192,171,168,181,145,178,182,198,1,0,1
12,191,182,183,178,187,180,175,170,176,184,189,1,0,0
12,192,183,181,191,183,177,179,174,151,187,190,1,0,1
21,120,149,56,122,84,130,154,120,123,128,116,1,0,1
38,93,80,62,54,1,59,15,90,126,90,31,1,0,1
38,86,44,23,100,58,13,32,120,96,7,112,1,0,1
38,37,36,50,8,196,9,190,0,7,195,4,1,0,1
43,32,129,145,145,153,181,149,177,177,180,177,1,0,1
43,143,193,101,186,72,163,153,180,183,177,166,1,0,1
43,33,193,70,63,22,39,114,92,187,195,172,1,0,1
60,190,162,190,195,196,194,190,159,174,165,191,1,0,1
60,188,172,162,194,170,142,183,140,160,168,175,1,0,0
60,199,170,176,170,172,182,107,187,187,152,126,1,0,1
75,185,184,166,191,177,136,172,165,162,159,176,1,0,0
75,186,175,181,185,180,169,171,171,176,182,173,1,0,1
75,199,193,84,100,56,90,126,84,117,195,115,1,0,0
80,181,174,111,176,96,150,163,114,112,123,198,1,0,1
80,138,170,163,168,141,155,161,131,148,142,121,1,0,0
84,113,127,104,73,78,74,62,64,187,85,129,1,0,1
84,50,25,58,47,30,17,50,17,187,195,130,1,0,1
141,199,193,3,12,15,8,7,187,55,119,16,1,0,0
167,70,193,190,202,196,194,190,187,187,195,198,1,0,0
167,114,42,79,44,196,194,58,66,187,195,198,1,0,0
221,185,136,112,162,138,176,155,176,163,186,181,1,0,1
221,180,160,151,120,145,78,125,164,128,157,79,1,0,0
221,162,152,128,114,116,106,49,88,187,195,103,1,0,1
227,109,90,63,124,63,98,48,15,110,195,108,1,0,1
227,53,28,30,202,32,16,45,187,27,113,198,1,0,0
233,126,98,95,141,115,112,137,116,129,130,158,1,0,0
233,60,70,33,202,70,194,126,129,187,138,152,1,0,1
233,47,45,75,104,61,49,74,72,68,195,95,1,0,0
235,189,141,179,182,101,123,190,112,187,137,146,1,0,1
235,199,193,168,193,122,188,190,167,178,147,193,1,0,0
235,179,188,150,172,150,147,180,177,153,185,193,1,0,1
235,111,161,146,202,97,65,58,115,187,126,136,1,0,0
247,199,193,88,122,196,194,121,187,76,195,198,1,0,1
247,199,193,190,202,100,194,190,187,187,195,198,1,0,1
251,123,141,135,125,102,80,144,122,124,135,105,1,0,0
251,146,168,153,155,130,167,143,153,142,143,126,1,0,1
251,79,58,94,63,100,66,76,82,51,73,123,1,0,0
252,188,75,158,188,196,48,130,187,187,89,94,1,0,1
252,190,157,132,153,154,114,166,133,87,150,161,1,0,0
252,163,150,81,202,83,194,190,187,85,195,198,1,0,1
252,145,138,136,90,123,54,59,60,86,31,62,1,0,0
253,139,65,180,137,165,194,111,23,50,93,145,1,0,1
253,14,23,42,26,21,35,53,41,87,84,66,1,0,0
254,17,193,190,202,196,194,19,187,187,195,198,1,0,0
254,199,20,190,202,196,194,190,187,187,195,52,1,0,1
254,48,193,31,56,49,95,190,187,187,195,76,1,0,0
255,170,165,142,164,163,146,152,161,145,195,163,1,0,1
255,158,151,154,127,162,120,162,187,120,178,87,1,0,0
255,112,193,190,190,143,179,94,142,146,153,127,1,0,1
262,111,137,152,165,96,194,121,96,88,64,133,1,0,1
262,95,193,131,93,196,194,61,97,91,97,64,1,0,1
262,8,97,20,30,35,56,36,22,33,24,6,1,0,0
18,133,52,86,193,131,134,96,149,187,92,96,0,1,1
18,154,157,157,179,150,135,76,163,141,133,131,0,1,0
25,133,140,162,82,78,154,151,130,15,123,100,0,1,1
25,46,0,77,60,114,43,122,130,105,129,139,0,1,1
50,199,114,190,85,196,194,69,55,187,195,198,0,1,1
61,133,99,190,83,65,132,190,187,49,99,198,0,1,0
61,116,146,73,109,117,132,156,154,136,156,147,0,1,1
64,169,186,185,199,186,181,189,180,181,195,198,0,1,0
64,72,10,190,202,196,194,190,187,187,195,185,0,1,1
101,19,16,14,17,20,25,2,187,5,195,5,0,1,0
101,199,126,70,45,17,194,78,187,24,38,11,0,1,0
101,199,193,7,0,196,194,190,187,187,195,198,0,1,1
103,184,160,175,79,196,166,125,155,14,195,164,0,1,1
103,199,143,129,185,67,26,134,187,187,195,198,0,1,1
103,55,123,39,144,72,76,52,89,4,28,22,0,1,0
241,28,39,55,4,196,14,190,30,2,55,198,0,1,0
246,199,109,119,132,118,84,38,62,133,85,53,0,1,1
246,92,116,100,89,107,83,101,98,154,195,125,0,1,0
270,103,113,126,202,104,194,190,187,187,59,198,0,1,1
272,142,63,77,75,44,95,89,86,50,93,114,0,1,0
8,101,98,30,48,93,27,81,13,22,67,67,1,1,0
8,0,9,0,1,3,194,190,187,187,195,2,1,1,0
11,12,14,190,27,7,194,90,19,187,195,198,1,1,1
11,27,33,190,202,196,27,23,25,23,38,7,1,1,1
13,132,134,190,202,85,152,149,171,135,155,159,1,1,1
13,67,90,109,96,112,113,159,93,130,133,127,1,1,0
13,34,125,150,125,164,103,169,106,144,120,122,1,1,1
22,36,19,53,40,8,194,190,50,23,33,70,1,1,1
22,59,90,117,78,106,41,86,53,36,43,61,1,1,0
22,165,74,89,108,48,79,74,46,12,5,8,1,1,1
51,20,50,24,64,69,82,54,51,33,69,198,1,1,1
51,11,5,5,15,5,2,9,187,44,20,42,1,1,1
59,15,26,16,43,60,194,93,64,26,125,198,1,1,1
59,7,14,12,10,9,13,33,22,11,6,30,1,1,0
59,67,32,34,77,8,52,49,3,85,25,78,1,1,0
59,71,51,66,84,66,61,66,57,66,19,56,1,1,1
66,199,66,15,13,14,194,5,15,13,44,80,1,1,1
66,63,193,94,167,6,161,29,187,187,23,198,1,1,0
70,193,184,187,175,159,182,162,178,177,181,72,1,1,1
70,199,187,183,197,191,186,177,181,179,193,182,1,1,1
70,135,121,161,178,147,127,145,81,135,111,88,1,1,0
117,40,31,93,33,39,68,90,68,53,129,77,1,1,1
117,163,112,190,202,183,169,150,168,139,126,171,1,1,1
117,199,193,169,193,98,162,55,125,187,107,129,1,1,1
130,25,92,88,91,75,78,73,78,94,37,76,1,1,0
130,199,193,190,202,148,133,190,187,149,174,178,1,1,1
132,66,193,117,202,142,166,168,128,107,150,98,1,1,1
168,111,77,40,71,88,125,42,101,95,136,198,1,1,1
168,199,83,190,117,105,148,190,187,34,94,198,1,1,1
179,148,111,156,81,174,136,156,132,158,179,169,1,1,1
179,65,171,165,162,112,152,160,139,156,158,150,1,1,1
179,175,173,150,156,159,156,139,146,149,163,158,1,1,0
180,125,41,68,37,196,76,68,21,82,106,19,1,1,1
180,22,8,12,11,23,12,17,5,14,8,28,1,1,0
195,199,193,61,202,196,194,190,101,81,126,198,1,1,1
200,177,96,174,99,150,148,167,141,122,171,147,1,1,0
200,4,2,190,202,4,194,190,1,0,195,198,1,1,0
231,23,33,25,51,29,15,3,14,187,16,29,1,1,1
231,21,18,190,9,37,28,26,187,6,195,58,1,1,0
231,52,19,37,202,38,6,18,49,187,12,15,1,1,1
242,9,6,6,6,13,10,11,6,4,4,9,1,1,0
249,5,3,2,21,196,194,190,187,187,195,28,1,1,1
249,10,193,17,7,196,194,190,86,187,9,21,1,1,1
261,38,67,190,202,196,194,190,166,64,195,198,1,1,0
263,26,45,190,13,26,3,4,65,187,195,198,1,1,1
267,115,103,167,111,146,135,105,187,187,195,198,1,1,0
267,113,179,114,106,120,159,173,160,157,149,162,1,1,1
275,186,140,124,158,114,194,138,128,101,195,100,1,1,1
275,187,119,147,140,167,124,190,187,138,195,86,1,1,0
276,76,27,113,129,57,86,133,125,81,79,110,1,1,0
276,167,124,84,134,88,139,126,126,187,139,168,1,1,1
276,73,114,82,116,127,108,114,94,105,162,71,1,1,0
