1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
23,11,1,1,0,0,1,0,0,1,0,0,0,1,0,0,96.3,173,65.4,49.4,2370,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,0,0,0,1,0,12,26,7.5,9,16,23,30,180,0
51,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,88.6,168.8,64.1,48.8,2548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130,0,0,0,0,0,1,0,0,23,4,9,5,10,21,27,31,0
10,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.8,1876,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.41,42,16,37,41,107,0
25,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,105.8,192.7,71.4,55.9,3086,0,0,0,1,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,1,0,0,10,24,8.3,15,16,17,20,81,0
46,19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.7,166.3,64.4,52.8,2275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,1,0,0,0,0,15,22,22.5,37,5,38,47,145,1
41,18,1,0,0,0,1,0,0,1,0,0,1,0,0,0,93.3,157.3,63.8,55.7,2240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,8.7,46,4,26,31,140,0
18,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,86.6,144.6,63.9,50.8,1713,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,1,0,0,0,0,0,0,0,2,25,9.6,38,8,49,54,114,0
15,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,94.5,165.6,63.8,53.3,2028,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,146,0
51,15,1,0,0,0,1,0,0,1,0,0,0,0,1,0,98.4,175.7,72.3,50.5,3366,0,1,0,0,0,0,0,1,0,0,0,0,0,0,203,0,0,0,0,0,1,0,0,37,13,10,33,18,17,28,186,0
42,18,1,1,0,1,0,0,0,0,0,1,1,0,0,0,96.9,173.6,65.4,54.9,2650,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,30,3,7.7,5,8,23,23,16,1
49,21,0,1,0,1,0,0,0,0,1,0,0,0,1,0,109.1,188.8,68.9,55.5,3217,0,0,0,1,0,0,0,0,0,0,1,0,0,0,145,0,0,0,1,0,0,0,0,6,24,23,3,8,26,27,79,0
3,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,99.1,186.6,66.5,56.1,2695,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,25,10,9.3,4,13,21,28,20,0
51,11,1,1,0,0,1,0,0,1,0,0,0,1,0,0,95.9,173.2,66.3,50.2,2921,0,0,0,1,0,0,0,0,0,1,0,0,0,0,156,0,0,0,0,0,0,1,0,27,33,7,18,10,19,24,39,0
32,12,1,1,0,0,1,0,0,1,0,0,0,0,1,0,91.3,170.7,67.9,49.7,3139,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181,0,0,0,0,0,1,0,0,21,20,7.8,30,12,17,23,74,0
21,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.6,1967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,110,0
0,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,150,64,52.6,1956,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,1,0,0,0,0,0,0,0,2,25,9.2,47,21,30,34,132,0
30,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2765,0,0,0,1,0,0,0,0,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,16,17,9,11,2,21,28,76,1
7,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,103.3,174.6,64.6,59.8,2535,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,18,26,8.5,53,10,24,30,166,0
17,19,1,0,0,0,1,0,1,0,0,0,0,0,1,0,98.4,176.2,65.6,52,2540,0,0,0,1,0,0,0,0,0,1,0,0,0,0,146,0,0,0,0,0,1,0,0,30,28,9.3,9,8,24,30,160,0
22,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,95.3,169,65.7,49.6,2380,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70,0,0,1,0,0,0,0,0,38,36,9.4,1,21,17,23,8,0
51,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96.1,181.5,66.5,55.2,2579,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132,0,0,0,0,0,1,0,0,22,34,8.7,59,23,23,31,173,1
6,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.4,184.6,66.5,55.1,3060,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181,0,0,0,0,0,1,0,0,21,20,9,19,12,19,25,32,1
12,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,88.4,141.1,60.3,53.2,1488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61,0,1,0,0,0,0,0,0,2,9,9.5,34,11,47,53,101,0
26,11,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,64.4,50.8,1944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,109,0
11,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.8,1918,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,37,41,107,0
51,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,103.5,193.8,67.9,53.7,3380,0,0,0,1,0,0,0,0,0,0,1,0,0,0,209,0,0,0,0,0,1,0,0,30,23,8,28,15,16,22,98,1
