1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,x
51,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,94.5,171.2,65.5,52.4,2823,0,0,0,0,0,1,0,0,0,0,1,0,0,0,152,0,0,0,0,0,1,0,0,1,27,9,20,10,19,26,50,0
0,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93.7,150,64,52.6,1837,0,0,0,1,0,0,0,0,0,1,0,0,0,0,79,1,0,0,0,0,0,0,0,2,10,10.1,39,16,38,42,105,0
25,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,105.8,192.7,71.4,55.7,2844,0,0,0,1,0,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0,1,0,0,13,24,8.5,4,16,19,25,63,0
31,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,101.2,176.8,64.8,54.3,2395,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,1,0,0,24,6,8.8,1,19,23,29,49,0
1,18,1,0,0,1,0,0,0,0,1,0,1,0,0,0,97,172,65.4,54.3,2385,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,9,49,8,24,25,170,1
36,19,0,1,0,1,0,0,0,0,1,0,0,1,0,0,102.4,175.6,66.5,54.9,2480,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,0,0,0,1,0,0,0,0,15,22,22.5,46,5,30,33,5,0
48,20,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.3,171.7,65.5,55.7,2300,0,0,0,1,0,0,0,0,0,1,0,0,0,0,109,0,0,0,0,0,1,0,0,13,24,10,0,16,26,32,185,0
16,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,98.8,177.8,66.5,53.7,2385,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,1,0,0,0,0,0,0,20,23,8.6,50,8,26,32,165,0
28,19,1,0,0,0,1,0,0,0,1,0,0,0,1,0,94.5,168.7,64,52.6,2169,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,29,34,154,0
4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96.5,167.5,65.2,53.3,2289,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,1,0,0,0,0,0,0,0,11,31,9,52,19,27,33,169,1
36,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,102.4,175.6,66.5,54.9,2414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,122,0,0,0,0,0,1,0,0,16,30,8.7,55,1,27,32,7,0
35,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,94.5,165.7,64,51.4,2221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,109,0,0,0,0,0,1,0,0,13,24,8.5,54,16,24,29,182,0
51,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,120.9,208.1,71.7,56.7,3900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,308,0,0,0,0,0,1,0,0,36,22,8,29,5,14,16,97,1
49,21,0,1,0,1,0,0,0,0,1,0,0,0,1,0,109.1,188.8,68.9,55.5,3217,0,0,0,1,0,0,0,0,0,0,1,0,0,0,145,0,0,0,1,0,0,0,0,6,24,23,3,8,26,27,79,0
3,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,99.1,186.6,66.5,56.1,2695,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,25,10,9.3,4,13,21,28,20,0
22,17,1,1,0,0,1,0,0,1,0,0,0,1,0,0,99.1,186.6,66.5,56.1,2808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,25,10,9,23,16,19,26,65,0
51,10,1,1,0,0,1,0,0,1,0,0,0,0,1,0,102.7,178.4,68,54.8,2910,0,0,0,1,0,0,0,0,0,1,0,0,0,0,140,0,0,0,0,0,1,0,0,35,14,8,26,10,19,24,51,0
46,19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,95.7,166.3,64.4,53,2094,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,38,47,143,1
7,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96.5,163.4,64,54.5,2010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,1,0,0,0,0,0,0,0,2,25,9.2,47,21,30,34,134,1
22,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,99.1,186.6,66.5,56.1,2707,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,1,0,0,0,0,9.3,4,13,21,28,40,0
46,19,1,0,0,1,0,0,0,1,0,0,0,1,0,0,95.7,166.3,64.4,52.8,2122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,13,9,9,44,8,28,34,159,1
49,21,1,0,0,1,0,0,0,0,1,0,0,0,1,0,109.1,188.8,68.9,55.5,3012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,173,0,0,0,0,0,1,0,0,26,7,8.8,13,16,18,23,77,0
2,12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,94.5,170.2,63.8,53.5,2037,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,152,0
1,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,97.2,172,65.4,52.5,2190,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108,0,1,0,0,0,0,0,0,30,3,9.5,49,4,28,33,144,1
40,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,94.5,158.8,63.6,52,1909,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,7,13,9.6,44,15,38,43,117,1
38,19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,95.7,169.7,63.6,59.1,2280,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92,0,1,0,0,0,0,0,0,8,9,9,40,8,31,37,126,1
24,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,93.7,157.3,63.8,50.6,1967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,0,1,0,0,0,0,0,0,4,19,9.4,42,16,31,38,110,0
15,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,94.5,165.3,63.8,54.5,1889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,0,0,0,11,21,9.4,43,12,31,37,106,0
51,7,1,0,0,0,1,0,0,0,1,0,0,0,1,0,102,191.7,70.6,47.8,3950,0,0,0,0,0,1,0,0,0,0,0,0,1,0,326,0,0,0,0,0,1,0,0,25,5,11.5,32,10,13,17,94,1
51,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,103.5,189,66.9,55.7,3230,0,0,0,1,0,0,0,0,0,0,1,0,0,0,209,0,0,0,0,0,1,0,0,30,23,8,28,15,16,22,86,1
